urea_concentration (mM),wavelength (nm),absorbance (A),stdev.p,solvent,background,date,n_replicates
40,259,0.0045,0.0005,water,water,44482,2
40,260,0.004,0.001,water,water,44482,2
40,261,0.004,0.001,water,water,44482,2
40,262,0.004,0.001,water,water,44482,2
40,263,0.004,0.001,water,water,44482,2
40,264,0.004,0.001,water,water,44482,2
40,265,0.0035,0.0005,water,water,44482,2
40,266,0.003,0.001,water,water,44482,2
40,267,0.003,0.001,water,water,44482,2
40,268,0.003,0.001,water,water,44482,2
40,269,0.003,0.001,water,water,44482,2
40,270,0.003,0.001,water,water,44482,2
40,271,0.003,0.001,water,water,44482,2
40,272,0.003,0.001,water,water,44482,2
40,273,0.003,0.001,water,water,44482,2
40,274,0.003,0.001,water,water,44482,2
40,275,0.003,0.001,water,water,44482,2
40,276,0.003,0.001,water,water,44482,2
40,277,0.0025,0.0005,water,water,44482,2
40,278,0.0025,0.0005,water,water,44482,2
40,279,0.0025,0.0005,water,water,44482,2
40,280,0.003,0.001,water,water,44482,2
40,281,0.002,0.001,water,water,44482,2
40,282,0.002,0.001,water,water,44482,2
40,283,0.002,0.001,water,water,44482,2
40,284,0.002,0.001,water,water,44482,2
40,285,0.002,0.001,water,water,44482,2
40,286,0.002,0.001,water,water,44482,2
40,287,0.002,0.001,water,water,44482,2
40,288,0.002,0.001,water,water,44482,2
40,289,0.002,0.001,water,water,44482,2
40,290,0.002,0.001,water,water,44482,2
40,291,0.002,0.001,water,water,44482,2
40,292,0.002,0.001,water,water,44482,2
40,293,0.002,0.001,water,water,44482,2
40,294,0.0015,0.0005,water,water,44482,2
40,295,0.002,0.001,water,water,44482,2
40,296,0.002,0.001,water,water,44482,2
40,297,0.002,0.001,water,water,44482,2
40,298,0.002,0.001,water,water,44482,2
40,299,0.002,0.001,water,water,44482,2
40,300,0.002,0.001,water,water,44482,2
100,190,1.9165,0.0015,water,water,44482,2
100,191,2.018,0.003,water,water,44482,2
100,192,2.1245,0.0155,water,water,44482,2
100,193,2.1935,0.0035,water,water,44482,2
100,194,2.1985,0.0045,water,water,44482,2
100,195,2.221,0.01,water,water,44482,2
100,196,2.2615,0.0055,water,water,44482,2
100,197,2.2975,0.0065,water,water,44482,2
100,198,2.291,0.006,water,water,44482,2
100,199,2.231,0.007,water,water,44482,2
100,200,2.1925,0.0105,water,water,44482,2
100,201,2.186,0.005,water,water,44482,2
100,202,2.0915,0.0065,water,water,44482,2
100,203,1.8095,0.0185,water,water,44482,2
100,204,1.416,0.011,water,water,44482,2
100,205,1.068,0.009,water,water,44482,2
100,206,0.82,0.01,water,water,44482,2
100,207,0.616,0.01,water,water,44482,2
100,208,0.4465,0.0105,water,water,44482,2
100,209,0.325,0.011,water,water,44482,2
100,210,0.2435,0.0095,water,water,44482,2
100,211,0.174,0.01,water,water,44482,2
100,212,0.1325,0.0095,water,water,44482,2
100,213,0.101,0.01,water,water,44482,2
100,214,0.0765,0.0095,water,water,44482,2
100,215,0.0605,0.0095,water,water,44482,2
100,216,0.0495,0.0095,water,water,44482,2
100,217,0.04,0.009,water,water,44482,2
100,218,0.034,0.009,water,water,44482,2
100,219,0.0305,0.0095,water,water,44482,2
100,220,0.027,0.009,water,water,44482,2
100,221,0.0245,0.0085,water,water,44482,2
100,222,0.0225,0.0085,water,water,44482,2
100,223,0.021,0.008,water,water,44482,2
100,224,0.02,0.008,water,water,44482,2
100,225,0.0175,0.0085,water,water,44482,2
100,226,0.018,0.008,water,water,44482,2
100,227,0.017,0.007,water,water,44482,2
100,228,0.016,0.007,water,water,44482,2
100,229,0.016,0.007,water,water,44482,2
100,230,0.0155,0.0075,water,water,44482,2
100,231,0.015,0.007,water,water,44482,2
100,232,0.015,0.007,water,water,44482,2
100,233,0.0145,0.0065,water,water,44482,2
100,234,0.013,0.006,water,water,44482,2
100,235,0.013,0.006,water,water,44482,2
100,236,0.0125,0.0055,water,water,44482,2
100,237,0.012,0.005,water,water,44482,2
100,238,0.012,0.005,water,water,44482,2
100,239,0.0115,0.0045,water,water,44482,2
100,240,0.0115,0.0045,water,water,44482,2
100,241,0.0115,0.0045,water,water,44482,2
100,242,0.0105,0.0045,water,water,44482,2
100,243,0.0105,0.0045,water,water,44482,2
100,244,0.0105,0.0045,water,water,44482,2
100,245,0.0105,0.0045,water,water,44482,2
100,246,0.01,0.004,water,water,44482,2
100,247,0.01,0.004,water,water,44482,2
100,248,0.0095,0.0035,water,water,44482,2
100,249,0.0095,0.0035,water,water,44482,2
100,250,0.009,0.004,water,water,44482,2
100,251,0.0095,0.0035,water,water,44482,2
100,252,0.0085,0.0035,water,water,44482,2
100,253,0.0085,0.0035,water,water,44482,2
100,254,0.0085,0.0035,water,water,44482,2
100,255,0.008,0.003,water,water,44482,2
100,256,0.008,0.003,water,water,44482,2
100,257,0.007,0.003,water,water,44482,2
100,258,0.007,0.003,water,water,44482,2
100,259,0.007,0.003,water,water,44482,2
100,260,0.007,0.003,water,water,44482,2
100,261,0.007,0.003,water,water,44482,2
100,262,0.0065,0.0035,water,water,44482,2
100,263,0.006,0.003,water,water,44482,2
100,264,0.006,0.003,water,water,44482,2
100,265,0.006,0.003,water,water,44482,2
100,266,0.006,0.003,water,water,44482,2
100,267,0.006,0.003,water,water,44482,2
100,268,0.006,0.003,water,water,44482,2
100,269,0.0055,0.0025,water,water,44482,2
100,270,0.005,0.003,water,water,44482,2
100,271,0.005,0.003,water,water,44482,2
100,272,0.005,0.003,water,water,44482,2
100,273,0.005,0.003,water,water,44482,2
100,274,0.005,0.003,water,water,44482,2
100,275,0.005,0.003,water,water,44482,2
100,276,0.0045,0.0025,water,water,44482,2
100,277,0.0045,0.0025,water,water,44482,2
100,278,0.0045,0.0025,water,water,44482,2
100,279,0.0045,0.0025,water,water,44482,2
100,280,0.0045,0.0025,water,water,44482,2
100,281,0.004,0.003,water,water,44482,2
100,282,0.004,0.003,water,water,44482,2
100,283,0.0035,0.0025,water,water,44482,2
100,284,0.004,0.003,water,water,44482,2
100,285,0.0035,0.0025,water,water,44482,2
100,286,0.0035,0.0025,water,water,44482,2
100,287,0.0035,0.0025,water,water,44482,2
100,288,0.004,0.003,water,water,44482,2
100,289,0.0035,0.0025,water,water,44482,2
100,290,0.004,0.002,water,water,44482,2
100,291,0.0035,0.0025,water,water,44482,2
100,292,0.0035,0.0025,water,water,44482,2
100,293,0.0035,0.0025,water,water,44482,2
100,294,0.003,0.002,water,water,44482,2
100,295,0.0035,0.0025,water,water,44482,2
100,296,0.0035,0.0025,water,water,44482,2
100,297,0.0035,0.0025,water,water,44482,2
100,298,0.0035,0.0025,water,water,44482,2
100,299,0.0035,0.0025,water,water,44482,2
100,300,0.0035,0.0025,water,water,44482,2
0.5,190,0.588,0.007118052,water,water,44496,3
0.5,191,0.478,0.003741657,water,water,44496,3
0.5,192,0.380333333,0.004189935,water,water,44496,3
0.5,193,0.298333333,0.003399346,water,water,44496,3
0.5,194,0.241,0.004320494,water,water,44496,3
0.5,195,0.184,0.003741657,water,water,44496,3
0.5,196,0.139666667,0.003858612,water,water,44496,3
0.5,197,0.107333333,0.004189935,water,water,44496,3
0.5,198,0.083333333,0.004189935,water,water,44496,3
0.5,199,0.062,0.003741657,water,water,44496,3
0.5,200,0.047333333,0.003399346,water,water,44496,3
0.5,201,0.036666667,0.003299832,water,water,44496,3
0.5,202,0.028333333,0.002867442,water,water,44496,3
0.5,203,0.022666667,0.002494438,water,water,44496,3
0.5,204,0.019,0.00244949,water,water,44496,3
0.5,205,0.015333333,0.002054805,water,water,44496,3
0.5,206,0.013333333,0.002054805,water,water,44496,3
0.5,207,0.012333333,0.002054805,water,water,44496,3
0.5,208,0.010333333,0.002054805,water,water,44496,3
0.5,209,0.009333333,0.002054805,water,water,44496,3
0.5,210,0.009,0.001632993,water,water,44496,3
0.5,211,0.007333333,0.002054805,water,water,44496,3
0.5,212,0.006666667,0.002054805,water,water,44496,3
0.5,213,0.006333333,0.002054805,water,water,44496,3
0.5,214,0.006,0.001632993,water,water,44496,3
0.5,215,0.006,0.001632993,water,water,44496,3
0.5,216,0.005666667,0.001699673,water,water,44496,3
0.5,217,0.005,0.001632993,water,water,44496,3
0.5,218,0.004666667,0.001699673,water,water,44496,3
0.5,219,0.005,0.001632993,water,water,44496,3
0.5,220,0.005,0.001632993,water,water,44496,3
0.5,221,0.005,0.001632993,water,water,44496,3
0.5,222,0.005,0.001632993,water,water,44496,3
0.5,223,0.005,0.001632993,water,water,44496,3
0.5,224,0.004666667,0.001247219,water,water,44496,3
0.5,225,0.003666667,0.001247219,water,water,44496,3
0.5,226,0.004666667,0.001247219,water,water,44496,3
0.5,227,0.004666667,0.001247219,water,water,44496,3
0.5,228,0.004666667,0.001247219,water,water,44496,3
0.5,229,0.004666667,0.001247219,water,water,44496,3
0.5,230,0.004666667,0.001247219,water,water,44496,3
0.5,231,0.004666667,0.001247219,water,water,44496,3
0.5,232,0.004666667,0.001247219,water,water,44496,3
0.5,233,0.004333333,0.001247219,water,water,44496,3
0.5,234,0.004,0.000816497,water,water,44496,3
0.5,235,0.004,0.000816497,water,water,44496,3
0.5,236,0.004,0.000816497,water,water,44496,3
0.5,237,0.004,0.000816497,water,water,44496,3
0.5,238,0.004,0.000816497,water,water,44496,3
0.5,239,0.004,0.000816497,water,water,44496,3
0.5,240,0.003333333,0.001247219,water,water,44496,3
0.5,241,0.004,0.000816497,water,water,44496,3
0.5,242,0.004,0.000816497,water,water,44496,3
0.5,243,0.003666667,0.000471405,water,water,44496,3
0.5,244,0.003666667,0.000471405,water,water,44496,3
0.5,245,0.003,0.000816497,water,water,44496,3
0.5,246,0.003,0.000816497,water,water,44496,3
0.5,247,0.003,0.000816497,water,water,44496,3
0.5,248,0.003,0.000816497,water,water,44496,3
0.5,249,0.003,0.000816497,water,water,44496,3
0.5,250,0.002333333,0.000471405,water,water,44496,3
0.5,251,0.002,0.000816497,water,water,44496,3
0.5,252,0.002,0.000816497,water,water,44496,3
0.5,253,0.001666667,0.000942809,water,water,44496,3
0.5,254,0.002,0.000816497,water,water,44496,3
0.5,255,0.001333333,0.000471405,water,water,44496,3
0.5,256,0.001333333,0.000471405,water,water,44496,3
0.5,257,0.001,0.000816497,water,water,44496,3
0.5,258,0.000333333,0.000471405,water,water,44496,3
0.5,259,0.001,0.000816497,water,water,44496,3
0.5,260,0.001,0.000816497,water,water,44496,3
0.5,261,0.000666667,0.000471405,water,water,44496,3
0.5,262,0.000333333,0.000471405,water,water,44496,3
0.5,263,0.000333333,0.000471405,water,water,44496,3
0.5,264,0,0.000816497,water,water,44496,3
0.5,265,0,0.000816497,water,water,44496,3
0.5,266,0,0.000816497,water,water,44496,3
0.5,267,0,0.000816497,water,water,44496,3
0.5,268,0,0.000816497,water,water,44496,3
0.5,269,0,0.000816497,water,water,44496,3
0.5,270,0,0.000816497,water,water,44496,3
0.5,271,0,0.000816497,water,water,44496,3
0.5,272,-0.000333333,0.000471405,water,water,44496,3
0.5,273,-0.000333333,0.000471405,water,water,44496,3
0.5,274,-0.000333333,0.000471405,water,water,44496,3
0.5,275,-0.000333333,0.000471405,water,water,44496,3
0.5,276,-0.000333333,0.000471405,water,water,44496,3
0.5,277,-0.000333333,0.000471405,water,water,44496,3
0.5,278,-0.000333333,0.000471405,water,water,44496,3
0.5,279,-0.000333333,0.000471405,water,water,44496,3
0.5,280,-0.000333333,0.000471405,water,water,44496,3
0.5,281,-0.000333333,0.000471405,water,water,44496,3
0.5,282,-0.000333333,0.000471405,water,water,44496,3
0.5,283,-0.000333333,0.000471405,water,water,44496,3
0.5,284,-0.000333333,0.000471405,water,water,44496,3
0.5,285,-0.000333333,0.000471405,water,water,44496,3
0.5,286,-0.000333333,0.000471405,water,water,44496,3
0.5,287,-0.000333333,0.000471405,water,water,44496,3
0.5,288,-0.000333333,0.000471405,water,water,44496,3
0.5,289,-0.000333333,0.000471405,water,water,44496,3
0.5,290,-0.000333333,0.000471405,water,water,44496,3
0.5,291,-0.000333333,0.000471405,water,water,44496,3
0.5,292,0,0.000816497,water,water,44496,3
0.5,293,-0.000333333,0.000471405,water,water,44496,3
0.5,294,-0.000333333,0.000471405,water,water,44496,3
0.5,295,-0.000333333,0.000471405,water,water,44496,3
0.5,296,-0.000666667,0.000471405,water,water,44496,3
0.5,297,-0.000333333,0.000471405,water,water,44496,3
0.5,298,-0.000333333,0.000471405,water,water,44496,3
0.5,299,-0.000333333,0.000471405,water,water,44496,3
0.5,300,-0.000333333,0.000471405,water,water,44496,3
0.5,301,-0.000333333,0.000471405,water,water,44496,3
0.5,302,-0.000333333,0.000471405,water,water,44496,3
0.5,303,-0.000333333,0.000471405,water,water,44496,3
0.5,304,-0.000333333,0.000471405,water,water,44496,3
0.5,305,-0.000333333,0.000471405,water,water,44496,3
0.5,306,-0.000333333,0.000471405,water,water,44496,3
0.5,307,-0.000333333,0.000471405,water,water,44496,3
0.5,308,-0.000666667,0.000471405,water,water,44496,3
0.5,309,-0.000333333,0.000471405,water,water,44496,3
0.5,310,-0.000333333,0.000471405,water,water,44496,3
0.5,311,-0.000333333,0.000471405,water,water,44496,3
0.5,312,-0.000333333,0.000471405,water,water,44496,3
0.5,313,-0.000333333,0.000471405,water,water,44496,3
0.5,314,-0.000666667,0.000471405,water,water,44496,3
0.5,315,-0.000666667,0.000471405,water,water,44496,3
0.5,316,-0.000333333,0.000471405,water,water,44496,3
0.5,317,-0.000666667,0.000471405,water,water,44496,3
0.5,318,-0.000666667,0.000471405,water,water,44496,3
0.5,319,-0.000666667,0.000471405,water,water,44496,3
0.5,320,-0.001333333,0.000471405,water,water,44496,3
0.5,321,-0.001,0,water,water,44496,3
0.5,322,-0.000666667,0.000471405,water,water,44496,3
0.5,323,-0.001,0,water,water,44496,3
0.5,324,-0.001,0,water,water,44496,3
0.5,325,-0.000333333,0.000471405,water,water,44496,3
0.5,326,-0.000666667,0.000471405,water,water,44496,3
0.5,327,-0.000333333,0.000471405,water,water,44496,3
0.5,328,-0.000333333,0.000471405,water,water,44496,3
0.5,329,-0.000666667,0.000471405,water,water,44496,3
0.5,330,-0.000333333,0.000471405,water,water,44496,3
0.5,331,-0.000333333,0.000471405,water,water,44496,3
0.5,332,-0.000666667,0.000471405,water,water,44496,3
0.5,333,-0.001333333,0.000471405,water,water,44496,3
0.5,334,-0.000666667,0.000471405,water,water,44496,3
0.5,335,-0.000666667,0.000471405,water,water,44496,3
0.5,336,-0.000666667,0.000471405,water,water,44496,3
0.5,337,-0.001333333,0.000471405,water,water,44496,3
0.5,338,-0.001,0,water,water,44496,3
0.5,339,-0.000333333,0.000471405,water,water,44496,3
0.5,340,-0.001333333,0.000471405,water,water,44496,3
0.5,341,-0.001,0,water,water,44496,3
0.5,342,-0.001,0,water,water,44496,3
0.5,343,-0.001333333,0.000471405,water,water,44496,3
0.5,344,-0.001,0,water,water,44496,3
0.5,345,-0.001,0,water,water,44496,3
0.5,346,-0.001333333,0.000471405,water,water,44496,3
0.5,347,-0.000333333,0.000471405,water,water,44496,3
0.5,348,-0.000333333,0.000471405,water,water,44496,3
0.5,349,-0.000333333,0.000471405,water,water,44496,3
0.5,350,-0.001,0,water,water,44496,3
0.5,351,0,0,water,water,44496,3
0.5,352,-0.000666667,0.000471405,water,water,44496,3
0.5,353,-0.000333333,0.000471405,water,water,44496,3
0.5,354,-0.001,0,water,water,44496,3
0.5,355,-0.001,0,water,water,44496,3
0.5,356,-0.001,0,water,water,44496,3
0.5,357,-0.001333333,0.000471405,water,water,44496,3
0.5,358,-0.001,0,water,water,44496,3
0.5,359,-0.001,0,water,water,44496,3
0.5,360,-0.001,0,water,water,44496,3
0.5,361,-0.001333333,0.000471405,water,water,44496,3
0.5,362,-0.001,0,water,water,44496,3
0.5,363,-0.001,0,water,water,44496,3
0.5,364,-0.001333333,0.000471405,water,water,44496,3
0.5,365,-0.000333333,0.000471405,water,water,44496,3
0.5,366,-0.001333333,0.000471405,water,water,44496,3
0.5,367,-0.000666667,0.000471405,water,water,44496,3
0.5,368,0,0,water,water,44496,3
0.5,369,-0.001,0,water,water,44496,3
0.5,370,-0.000333333,0.000471405,water,water,44496,3
0.5,371,-0.001,0,water,water,44496,3
0.5,372,-0.001,0,water,water,44496,3
0.5,373,-0.000666667,0.000471405,water,water,44496,3
0.5,374,-0.000333333,0.000471405,water,water,44496,3
0.5,375,-0.001333333,0.000471405,water,water,44496,3
0.5,376,-0.001333333,0.000471405,water,water,44496,3
0.5,377,-0.001,0,water,water,44496,3
0.5,378,-0.001,0,water,water,44496,3
0.5,379,-0.000666667,0.000471405,water,water,44496,3
0.5,380,-0.000666667,0.000471405,water,water,44496,3
0.5,381,-0.000333333,0.000471405,water,water,44496,3
0.5,382,-0.000333333,0.000471405,water,water,44496,3
0.5,383,-0.001,0,water,water,44496,3
0.5,384,-0.001,0,water,water,44496,3
0.5,385,-0.001333333,0.000471405,water,water,44496,3
0.5,386,-0.001,0,water,water,44496,3
0.5,387,-0.001333333,0.000471405,water,water,44496,3
0.5,388,-0.000333333,0.000471405,water,water,44496,3
0.5,389,-0.001333333,0.000471405,water,water,44496,3
0.5,390,-0.001333333,0.000471405,water,water,44496,3
0.5,391,-0.001,0,water,water,44496,3
0.5,392,-0.001,0,water,water,44496,3
0.5,393,-0.001333333,0.000471405,water,water,44496,3
0.5,394,-0.001,0,water,water,44496,3
0.5,395,-0.001333333,0.000471405,water,water,44496,3
0.5,396,-0.001,0,water,water,44496,3
0.5,397,-0.001,0,water,water,44496,3
0.5,398,-0.001,0,water,water,44496,3
0.5,399,-0.001333333,0.000471405,water,water,44496,3
0.5,400,-0.001,0,water,water,44496,3
0.5,401,-0.000333333,0.000471405,water,water,44496,3
0.5,402,-0.000333333,0.000471405,water,water,44496,3
0.5,403,-0.000333333,0.000471405,water,water,44496,3
0.5,404,-0.001333333,0.000471405,water,water,44496,3
0.5,405,-0.001,0,water,water,44496,3
0.5,406,-0.001,0,water,water,44496,3
0.5,407,-0.000666667,0.000471405,water,water,44496,3
0.5,408,-0.000666667,0.000471405,water,water,44496,3
0.5,409,-0.001,0,water,water,44496,3
0.5,410,-0.001,0,water,water,44496,3
0.5,411,-0.001,0,water,water,44496,3
0.5,412,-0.000666667,0.000471405,water,water,44496,3
0.5,413,-0.001,0,water,water,44496,3
0.5,414,-0.001333333,0.000471405,water,water,44496,3
0.5,415,-0.001,0,water,water,44496,3
0.5,416,-0.001,0,water,water,44496,3
0.5,417,-0.000666667,0.000471405,water,water,44496,3
0.5,418,-0.001333333,0.000471405,water,water,44496,3
0.5,419,-0.001,0,water,water,44496,3
0.5,420,-0.001,0,water,water,44496,3
0.5,421,-0.001,0,water,water,44496,3
0.5,422,-0.001,0,water,water,44496,3
0.5,423,-0.001,0,water,water,44496,3
0.5,424,-0.001,0,water,water,44496,3
0.5,425,-0.001,0,water,water,44496,3
0.5,426,-0.000666667,0.000471405,water,water,44496,3
0.5,427,-0.001,0,water,water,44496,3
0.5,428,-0.001,0,water,water,44496,3
0.5,429,-0.001,0,water,water,44496,3
0.5,430,-0.001,0,water,water,44496,3
0.5,431,-0.001,0,water,water,44496,3
0.5,432,-0.001,0,water,water,44496,3
0.5,433,-0.001,0,water,water,44496,3
0.5,434,-0.001,0,water,water,44496,3
0.5,435,-0.001,0,water,water,44496,3
0.5,436,-0.001,0,water,water,44496,3
0.5,437,-0.001,0,water,water,44496,3
0.5,438,-0.001,0,water,water,44496,3
0.5,439,-0.001,0,water,water,44496,3
0.5,440,-0.001,0,water,water,44496,3
0.5,441,-0.001,0,water,water,44496,3
0.5,442,-0.001,0,water,water,44496,3
0.5,443,-0.001,0,water,water,44496,3
0.5,444,-0.001,0,water,water,44496,3
0.5,445,-0.001,0,water,water,44496,3
0.5,446,-0.001,0,water,water,44496,3
0.5,447,-0.001,0,water,water,44496,3
0.5,448,-0.001,0,water,water,44496,3
0.5,449,-0.000666667,0.000471405,water,water,44496,3
0.5,450,-0.000666667,0.000471405,water,water,44496,3
0.5,451,-0.001,0,water,water,44496,3
0.5,452,0,0,water,water,44496,3
0.5,453,-0.001,0,water,water,44496,3
0.5,454,-0.001,0,water,water,44496,3
0.5,455,-0.000666667,0.000471405,water,water,44496,3
0.5,456,-0.001,0,water,water,44496,3
0.5,457,0,0,water,water,44496,3
0.5,458,-0.000666667,0.000471405,water,water,44496,3
0.5,459,-0.000666667,0.000471405,water,water,44496,3
0.5,460,-0.000666667,0.000471405,water,water,44496,3
0.5,461,-0.000666667,0.000471405,water,water,44496,3
0.5,462,-0.000666667,0.000471405,water,water,44496,3
0.5,463,-0.000666667,0.000471405,water,water,44496,3
0.5,464,-0.000333333,0.000471405,water,water,44496,3
0.5,465,-0.000666667,0.000471405,water,water,44496,3
0.5,466,-0.001,0,water,water,44496,3
0.5,467,-0.001,0,water,water,44496,3
0.5,468,-0.000333333,0.000471405,water,water,44496,3
0.5,469,-0.000666667,0.000471405,water,water,44496,3
0.5,470,-0.001,0,water,water,44496,3
0.5,471,-0.000666667,0.000471405,water,water,44496,3
0.5,472,-0.000666667,0.000471405,water,water,44496,3
0.5,473,-0.000666667,0.000471405,water,water,44496,3
0.5,474,-0.000666667,0.000471405,water,water,44496,3
0.5,475,-0.000666667,0.000471405,water,water,44496,3
0.5,476,-0.001,0,water,water,44496,3
0.5,477,-0.001,0,water,water,44496,3
0.5,478,-0.001,0,water,water,44496,3
0.5,479,-0.000666667,0.000471405,water,water,44496,3
0.5,480,-0.000666667,0.000471405,water,water,44496,3
0.5,481,-0.000666667,0.000471405,water,water,44496,3
0.5,482,-0.000666667,0.000471405,water,water,44496,3
0.5,483,-0.000666667,0.000471405,water,water,44496,3
0.5,484,-0.000666667,0.000471405,water,water,44496,3
0.5,485,-0.000666667,0.000471405,water,water,44496,3
0.5,486,-0.000666667,0.000471405,water,water,44496,3
0.5,487,-0.000666667,0.000471405,water,water,44496,3
0.5,488,-0.000666667,0.000471405,water,water,44496,3
0.5,489,-0.001,0,water,water,44496,3
0.5,490,-0.000666667,0.000471405,water,water,44496,3
0.5,491,-0.001,0,water,water,44496,3
0.5,492,-0.001,0,water,water,44496,3
0.5,493,-0.000666667,0.000471405,water,water,44496,3
